;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s;Average_Time_Detection_s;Max_Time_Detection_s;Standard_deviation_s;PORC_FRR;Min_Time_Detection_s;Average_Time_Detection_s;Max_Time_Detection_s;Standard_deviation_s;Number_clusters
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};28.14;30;38.56683856;660;26.12484516;14.44;30;35.71276596;57;5.621049706;30
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};63.13;3;10.87262737;1257;26.58542093;15.65;3;8.33460076;50;5.892988178;1
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};65.55;3;16.09449822;1240;47.46408885;14.38;3;9.288793103;49;6.825484098;1
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};69.91;3;20.35967642;1915;64.44325528;13.22;3;9.898617512;36;7.028305728;1
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};71.58;3;24.7745948;2176;75.23643779;12.91;3;9.962962963;49;7.546354026;1
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};53.15;3;10.57965194;359;20.10456633;16;3;8.356321839;32;5.587025516;3
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};42.55;3;9.262636474;331;16.70542882;16.86;3;7.885304659;34;5.447040563;3
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};40.23;3;9.859523259;307;17.81158936;17.32;3;7.670138889;36;5.459915123;3
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};42.97;3;10.89455615;339;20.52860827;16.2;3;8.152416357;34;5.568015982;3
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};47.56;3;8.371845739;309;12.83134657;22.23;3;6.668693009;28;4.092262009;5
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};46.19;3;9.160881543;309;14.48878476;16.2;3;8.12962963;43;6.102124367;5
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};41.51;3;8.998601678;285;14.74024841;17.77;3;7.698245614;30;5.085899149;5
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};42.23;3;10.01011236;334;17.25670258;15.14;3;8.521400778;40;6.08023575;5
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};42.93;3;7.776183644;185;10.9029795;18.94;3;7.283828383;41;4.92244177;10
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};42.53;3;8.651102464;297;14.62634448;16.35;3;8.329501916;44;5.979986762;10
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};39.45;3;8.844019729;292;13.99307281;17.16;3;7.80141844;36;5.221390249;10
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};42.17;3;9.738913043;292;16.24395072;15.85;3;8.34351145;34;5.699729095;10
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};40.13;3;6.931139904;196;10.32926494;18.13;3;7.518771331;30;5.085281864;30
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};38.3;3;7.332343724;209;10.81974416;17.01;3;7.853571429;27;5.270801572;30
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};38.55;3;7.741002117;219;11.93102487;16.71;3;8.231060606;38;5.816884203;30
0;IF;3;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};41.75;3;8.175573857;268;12.70670022;14.78;3;8.897540984;35;6.451604746;30
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};65.28;5;17.29782609;963;41.44523623;10.8;5;13.21465969;63;9.489107038;1
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};62.49;5;20.91653291;1250;58.1025335;8.92;5;15.16149068;63;10.75401124;1
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};64.98;5;24.49364248;1470;67.89173616;9.93;5;14.09659091;47;9.574775776;1
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};71.19;5;32.00326493;1760;88.78653869;9.02;5;14.81325301;63;11.02976987;1
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};45.57;5;10.83582355;248;14.24190245;19.97;5;8.741741742;36;4.445720085;3
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};37.81;5;10.36915701;372;14.51782327;14.8;5;10.59215686;34;5.448970254;3
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};34.63;5;11.66509186;372;17.91663154;16.07;5;10.2490566;44;5.587310523;3
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};43.68;5;14.79255787;496;25.54718373;14.55;5;10.85365854;45;6.137450015;3
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};41.2;5;9.817177298;255;11.54433457;14.7;5;10.70517928;50;6.227739001;5
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};42.85;5;11.19124378;386;15.97479612;12.47;5;11.77927928;51;7.462177537;5
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};37.91;5;11.57379768;427;15.91331868;12.92;5;11.53508772;43;6.876096404;5
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};44.52;5;14.18280445;535;23.59053852;11.05;5;12.775;69;7.986444231;5
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};33.05;5;9.477303989;166;10.63313718;18.14;5;9.347682119;41;5.105040626;10
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};40.73;5;10.14178437;207;12.65832893;15.15;5;10.4137931;31;5.564070986;10
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};39.33;5;11.34943497;409;15.4658737;14.7;5;10.62598425;44;6.402651533;10
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};43.5;5;13.29624937;569;20.75027866;13.08;5;11.58849558;48;7.148187055;10
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};36.64;5;8.583296247;202;9.558662229;17.99;5;9.54109589;32;4.956340952;30
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};39.56;5;9.512723067;277;12.07168872;14.5;5;10.91393443;50;6.779050464;30
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};38.41;5;10.14220705;277;13.09506116;15.05;5;10.73092369;36;6.255633554;30
0;IF;5;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};41.01;5;10.97017332;280;15.178104;12.98;5;11.66517857;42;7.392241841;30
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};68.22;10;23.41698066;1816;47.35642096;17.88;10;14.53767123;37;4.754663334;1
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};67.29;10;26.20206624;1817;68.33000255;13.61;10;16.33189655;48;6.632415466;1
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};71.55;10;33.30238191;2478;103.3481078;10.67;10;18.55978261;58;9.144063257;1
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};76.36;10;44.16201423;2549;133.6249841;9.14;10;20.25157233;53;9.735728636;1
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};48.11;10;16.18278616;758;22.73747683;18.33;10;14.30693069;31;4.270821782;3
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};40.7;10;16.63012478;537;20.68913042;17.01;10;14.94181818;40;4.97037541;3
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};37.44;10;17.53889943;536;22.8818091;16.96;10;14.81850534;42;5.152580412;3
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};48.14;10;22.33015142;657;37.88607369;13.2;10;16.27234043;53;6.793212491;3
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};42.15;10;16.77207977;344;18.48704751;14.98;10;15.696;54;6.088007832;5
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};38.56;10;17.6776351;315;19.08906599;12.39;10;17.09859155;49;6.944839803;5
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};37.04;10;18.82067444;408;21.40313647;12.54;10;16.72197309;47;6.582382415;5
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};37.4;10;20.52564103;407;24.62476704;11.53;10;17.62376238;49;7.665067735;5
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};36.17;10;15.39441059;336;13.74002517;14.98;10;15.75;45;5.841530774;10
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};37.09;10;16.01821862;419;16.67540657;12.65;10;17.34951456;62;8.262414149;10
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};35.3;10;16.74393742;307;17.25456512;12.04;10;17.70351759;56;7.977084458;10
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};40.33;10;19.84750639;616;27.00856951;10.41;10;18.58695652;57;8.602518597;10
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};31.18;10;13.68314888;178;9.156269827;19.3;10;14.14239482;33;4.209503251;30
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};31.32;10;14.82515473;235;12.94563111;14.93;10;15.72690763;39;5.845949011;30
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};32.04;10;15.73756561;235;14.92253702;15.03;10;15.61264822;41;5.920116206;30
0;IF;10;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};36.26;10;17.12546617;300;17.67409241;12.7;10;16.81363636;60;7.187431664;30
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};62.91;30;40.40557006;1359;43.31273028;14.8;30;35.76422764;68;6.239546426;1
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};67.34;30;44.1703163;2054;65.73839179;15.16;30;35.73577236;74;6.175602161;1
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};67.94;30;48.58318921;2477;89.18740183;14.03;30;36.33187773;67;7.016514758;1
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};73.74;30;60.08295397;2788;140.4617825;9.17;30;40.01863354;89;10.59508851;1
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};40.27;30;36.87447208;471;21.63401193;16.59;30;35.1011236;71;5.55027252;3
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};39.65;30;36.67038069;710;26.57283598;14.95;30;35.89211618;67;5.912978318;3
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};38.64;30;38.19388921;842;33.13787316;15.1;30;35.57936508;67;5.539216471;3
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};42.78;30;42.51915055;1412;51.71254695;12.65;30;36.68468468;76;7.285989757;3
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};33.79;30;35.80730174;382;14.63767496;13.31;30;36.52444444;65;7.193162538;5
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};32.76;30;36.89129806;403;21.95409749;11.06;30;37.8622449;78;7.798514195;5
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};34.06;30;39.65065666;702;32.45104746;10.24;30;38.68508287;78;8.755014349;5
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};37.71;30;44.80633803;854;49.03986259;9.06;30;40.0310559;89;9.674336127;5
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};31.04;30;34.69654261;288;12.34739299;18.74;30;34.30769231;62;5.028006232;10
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};31.2;30;35.98897849;394;18.55079252;14.54;30;35.89669421;80;6.736417826;10
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};32.33;30;38.2935495;690;28.10458869;12.65;30;36.86175115;67;6.867075411;10
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};35.52;30;42.43058076;853;43.27490469;10.91;30;37.92307692;66;7.449433021;10
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 5};37.35;30;34.26331811;253;10.02197361;20.63;30;33.82866044;59;4.308268331;30
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 15};38.21;30;35.56441971;391;16.43026262;16.33;30;35.28461538;73;5.394455348;30
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 25};40.57;30;37.51208459;573;23.86750139;13.47;30;36.51111111;67;6.754040531;30
0;IF;30;H;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J'];{'n_estimators': 50};42.85;30;39.54666273;587;29.0518872;12.75;30;36.78082192;62;6.640672375;30
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};45.22;3;9.462977099;543;17.89433055;30.13;3;5.15942029;21;2.619377636;1
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};40.18;3;12.13652275;689;31.86058093;23.85;3;6.139372822;21;3.536238513;1
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};44.49;3;14.40890035;1078;39.06824267;19.87;3;6.8828125;27;4.498576845;1
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};50.58;3;16.69926075;830;45.44523286;16.79;3;7.95412844;29;5.295655677;1
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};51.54;3;8.599052413;299;13.86832919;18.85;3;7.146341463;32;4.578891991;3
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};49.4;3;9.496051939;330;16.52349052;18.78;3;7.279166667;43;5.180546099;3
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};49.08;3;10.23394762;420;18.26133883;18.46;3;7.149797571;43;4.938424706;3
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};56.75;3;12.57737069;553;25.15297549;16.15;3;7.918552036;43;5.563082017;3
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};51.55;3;7.881002639;229;12.2681408;17.56;3;7.519313305;32;5.019858448;5
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};44.41;3;8.722562577;265;13.98438043;18.4;3;7.304166667;32;4.618860658;5
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};44.86;3;9.401640908;306;16.46183155;17.12;3;7.850678733;33;5.064166627;5
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};50.09;3;10.91215799;441;20.4192855;15.32;3;8.381642512;33;5.730539141;5
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};38.69;3;7.576403933;208;10.75640289;17.18;3;7.981481481;26;5.002290604;10
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};37.19;3;8.141902215;204;11.55474133;16.09;3;8.174528302;35;5.264808703;10
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};34.58;3;8.383137673;265;12.56296922;16.09;3;8.174528302;30;5.198679404;10
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};40.58;3;9.367415494;266;14.64642088;13.08;3;9.533333333;30;6.299241774;10
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};42.33;3;7.010951403;195;9.830638144;16.09;3;8.263157895;33;5.732215941;30
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};38.48;3;7.438235294;196;10.64026964;16.99;3;7.940366972;34;5.578193541;30
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};37.11;3;7.791230603;196;11.38266058;16.47;3;8.325242718;34;5.787795712;30
0;IF;3;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};40.84;3;8.461031833;196;12.42782788;14.94;3;8.736040609;39;6.883236851;30
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};46.31;5;12.01843687;800;23.97237463;26.49;5;7.696774194;26;3.73797826;1
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};46.93;5;13.28250916;1067;35.26366188;22.84;5;8.342960289;26;3.929827767;1
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};43.41;5;15.57919111;1253;42.12086435;21.81;5;8.498154982;27;4.066005901;1
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};52.47;5;19.23932773;1123;56.8382348;15.91;5;10.04147465;33;5.7011316;1
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};51.94;5;10.76949766;407;15.0855226;21.04;5;8.610486891;42;4.235319908;3
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};52.51;5;12.75419641;670;20.49544972;17.45;5;9.620087336;30;4.586377425;3
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};52.24;5;13.61158433;669;23.71193617;16.61;5;9.777777778;31;5.248677082;3
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};58.58;5;17.47962716;1256;38.61830205;13.98;5;10.984375;38;6.416174394;3
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};48.81;5;10.36927957;224;13.18822664;17.96;5;9.634361233;35;5.024124096;5
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};50.46;5;12.65826052;465;19.78553767;18.47;5;9.295833333;27;4.423215586;5
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};49.1;5;13.88811189;464;23.12318777;17.32;5;9.604347826;36;4.977238871;5
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};53.04;5;16.27014726;520;30.13472881;15.52;5;10.21226415;36;5.336740273;5
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};44.9;5;10.00386937;198;11.09041719;16.81;5;9.738938053;34;4.984240651;10
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};42.78;5;11.08103448;263;14.17585015;15.52;5;10.36231884;49;6.323720979;10
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};40.83;5;11.45131996;236;14.48028342;15.97;5;10.15023474;43;5.203043598;10
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};43.89;5;12.90349847;376;19.08426924;13.92;5;10.88205128;45;5.901374634;10
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};42.29;5;9.548367502;133;10.38855429;18.15;5;9.316666667;30;4.52419499;30
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};39.92;5;10.41629464;132;11.77001577;15.59;5;10.20754717;43;5.912020017;30
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};38.63;5;10.71900161;209;12.84736968;15.01;5;10.43203883;30;5.345866214;30
0;IF;5;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};40.5;5;11.61300848;211;13.99880747;14.69;5;10.75126904;30;5.650903929;30
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};53.48;10;16.56374077;661;18.27981013;19.49;10;14.11020408;34;4.540358407;1
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};47.44;10;19.78170314;1722;42.15141624;18.07;10;14.66222222;36;4.845989178;1
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};45.59;10;20.91540327;1269;46.37391187;18.59;10;14.48051948;36;4.473915869;1
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};59.44;10;26.51196172;1364;68.4968003;13.89;10;16.39779006;50;6.727786129;1
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};50.8;10;16.71322882;640;21.1556413;13.44;10;16.51955307;44;6.859210802;3
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};53.54;10;18.42028986;554;24.14813082;16.21;10;15.26442308;37;5.575332459;3
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};51.56;10;20.5003881;643;28.91480243;16.98;10;14.92201835;39;5.059860252;3
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};58.02;10;24.76394579;1009;46.94252138;12.93;10;16.96470588;56;7.86340044;3
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};51.18;10;16.20091399;435;16.12465558;18.33;10;14.35864979;38;4.477114484;5
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};48.75;10;17.55302259;592;21.72882378;18.07;10;14.51515152;39;4.802036239;5
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};46.16;10;18.64114369;590;25.11657519;18.33;10;14.57017544;38;4.70255212;5
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};55;10;22.60154905;814;35.4181075;14.47;10;15.96335079;38;5.991548194;5
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};43;10;15.22819694;412;15.38226693;21.22;10;13.78515625;39;4.431254235;10
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};45.02;10;16.92870276;314;18.22660856;17.43;10;14.8630137;50;5.121411436;10
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};44.25;10;17.99269213;317;20.58270893;16.21;10;15.29468599;40;5.583011747;10
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};50.76;10;20.85907859;881;31.86664372;13.7;10;16.41436464;48;6.416092031;10
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 5};37.03;10;13.73213756;131;8.947660781;21.99;10;13.5261194;34;4.095680178;30
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 15};34.18;10;14.45491576;157;10.83749725;19.94;10;14.06097561;28;4.23883184;30
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 25};33.79;10;15.0208764;171;11.86160715;19.49;10;14.23849372;35;4.382646191;30
0;IF;10;I;['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J'];{'n_estimators': 50};40.26;10;16.90658464;342;16.24023232;16.66;10;15.08450704;36;5.223531153;30
